parent_theme,child_theme,topic,geography_type,geography,metric,stratum,year,epiweek,start_date,metric_value
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,23,06/06/2022,15.32
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,23,06/06/2022,8.51
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,23,06/06/2022,7.29
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,23,06/06/2022,6.1
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,24,13/06/2022,22.95
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,24,13/06/2022,16.96
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,24,13/06/2022,11.24
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,24,13/06/2022,5.46
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,24,13/06/2022,4.14
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,25,20/06/2022,19.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,25,20/06/2022,16.67
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,25,20/06/2022,9.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,25,20/06/2022,4.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,25,20/06/2022,3.78
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,26,27/06/2022,18.05
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,26,27/06/2022,8.26
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,26,27/06/2022,6.64
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,26,27/06/2022,3.69
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,26,27/06/2022,2.31
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,27,04/07/2022,21.1
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,27,04/07/2022,18.11
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,27,04/07/2022,5.2
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,27,04/07/2022,3.58
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,27,04/07/2022,3.68
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,28,11/07/2022,18.23
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,28,11/07/2022,12.17
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,28,11/07/2022,10.55
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,28,11/07/2022,3.78
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,28,11/07/2022,4.43
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,29,18/07/2022,16.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,29,18/07/2022,19.28
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,29,18/07/2022,9.34
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,29,18/07/2022,2.36
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,29,18/07/2022,2.71
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,30,25/07/2022,16.72
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,30,25/07/2022,11.83
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,30,25/07/2022,6.67
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,30,25/07/2022,3.76
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,30,25/07/2022,4.05
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,31,01/08/2022,12.99
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,31,01/08/2022,6.73
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,31,01/08/2022,3.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,31,01/08/2022,2.72
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,31,01/08/2022,1.64
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,32,08/08/2022,17.82
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,32,08/08/2022,4.81
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,32,08/08/2022,3.23
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,32,08/08/2022,4.45
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,32,08/08/2022,1.92
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,33,15/08/2022,12.75
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,33,15/08/2022,1.75
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,33,15/08/2022,4.41
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,33,15/08/2022,1.52
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,33,15/08/2022,1.29
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,34,22/08/2022,11.51
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,34,22/08/2022,4.04
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,34,22/08/2022,2.99
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,34,22/08/2022,3.07
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,34,22/08/2022,1.49
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,35,29/08/2022,14.85
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,35,29/08/2022,2.47
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,35,29/08/2022,5.98
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,35,29/08/2022,3.11
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,35,29/08/2022,1.36
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,36,05/09/2022,17.94
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,36,05/09/2022,12
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,36,05/09/2022,7.59
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,36,05/09/2022,5.16
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,36,05/09/2022,2.35
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,37,12/09/2022,40.18
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,37,12/09/2022,31.25
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,37,12/09/2022,7.56
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,37,12/09/2022,6.45
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,37,12/09/2022,5.19
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,38,19/09/2022,42.23
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,38,19/09/2022,43.33
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,38,19/09/2022,15.45
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,38,19/09/2022,8.66
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,38,19/09/2022,7.98
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,39,26/09/2022,33.53
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,39,26/09/2022,41.79
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,39,26/09/2022,23.24
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,39,26/09/2022,10
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,39,26/09/2022,9.72
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,40,03/10/2022,36.79
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,40,03/10/2022,38.46
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,40,03/10/2022,23.4
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,40,03/10/2022,15.79
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,40,03/10/2022,13.24
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,41,10/10/2022,28.82
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,41,10/10/2022,34.72
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,41,10/10/2022,24.6
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,41,10/10/2022,14.91
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,41,10/10/2022,12.62
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,42,17/10/2022,23.38
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,42,17/10/2022,22.11
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,42,17/10/2022,14.2
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,42,17/10/2022,14.06
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,42,17/10/2022,12.6
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,43,24/10/2022,25.76
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,43,24/10/2022,17.71
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,43,24/10/2022,20.39
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,43,24/10/2022,9.8
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,43,24/10/2022,7.69
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,44,31/10/2022,21.72
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,44,31/10/2022,28.38
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,44,31/10/2022,12.38
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,44,31/10/2022,10.77
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,44,31/10/2022,10.67
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,45,07/11/2022,29.68
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,45,07/11/2022,18.07
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,45,07/11/2022,17.89
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,45,07/11/2022,12.95
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,45,07/11/2022,7.8
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,46,14/11/2022,23.73
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,46,14/11/2022,24.04
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,46,14/11/2022,16
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,46,14/11/2022,8.67
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,46,14/11/2022,10.46
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,47,21/11/2022,25.19
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,47,21/11/2022,25.76
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,47,21/11/2022,11.72
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,47,21/11/2022,12.45
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,47,21/11/2022,7.86
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,48,28/11/2022,25.97
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,48,28/11/2022,23.75
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,48,28/11/2022,8.61
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,48,28/11/2022,9.37
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,48,28/11/2022,6.68
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,49,05/12/2022,23.7
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,49,05/12/2022,22.52
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,49,05/12/2022,11.2
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,49,05/12/2022,6.59
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,49,05/12/2022,4.73
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,50,12/12/2022,22.07
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,50,12/12/2022,13.5
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,50,12/12/2022,13.9
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,50,12/12/2022,6.3
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,50,12/12/2022,5.6
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,51,19/12/2022,21.36
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,51,19/12/2022,20.98
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,15 to 44 years,2022,51,19/12/2022,9.16
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,45 to 64 years,2022,51,19/12/2022,7.41
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,â‰¥65 years,2022,51,19/12/2022,5.64
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,0 to 4 years,2022,52,26/12/2022,12.17
infectious_disease,respiratory,Rhinovirus,Nation,England,weekly_positivity_by_age,5 to 14 years,2022,52,26/12/2022,13.64
